2026-06-17 15:18:19.924 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:01.726 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:02.461 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:02.506 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:02.507 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:02.507 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:02.507 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:03.008 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:03.009 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:03.901 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:03.948 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:03.948 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:03.948 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:03.948 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:09.371 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:09.372 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:10.135 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:10.182 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:10.182 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:10.182 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:10.182 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:12.894 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:12.895 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:13.640 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:13.684 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:13.684 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:13.684 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:13.684 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:17.197 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:17.198 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:17.973 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:18.019 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:18.019 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:18.019 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:18.019 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:25.543 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:25.545 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:26.313 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:26.358 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:26.358 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:26.358 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:26.358 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:30.469 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:30.470 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:31.302 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:31.362 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:31.362 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:31.363 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:31.363 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:37.177 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:37.178 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:37.934 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:37.979 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:37.979 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:37.980 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:37.980 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:38.081 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:38.082 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:38.844 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:38.891 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:38.891 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:38.891 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:38.891 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:45.708 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:45.710 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:46.432 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:46.478 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:46.478 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:46.478 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:46.478 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:32:50.087 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:32:50.088 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:32:50.808 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:32:50.854 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:32:50.854 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:32:50.854 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:32:50.855 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:33:12.844 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:33:12.845 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:33:13.622 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:33:13.672 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:33:13.672 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:33:13.672 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:33:13.672 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:33:21.798 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:33:21.799 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:33:22.586 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:33:22.669 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:33:22.670 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:33:22.670 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:33:22.670 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:33:22.771 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:33:22.772 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:33:23.515 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:33:23.563 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:33:23.563 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:33:23.563 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:33:23.564 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:33:36.203 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:33:36.204 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:33:36.998 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:33:37.048 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:33:37.048 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:33:37.048 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:33:37.048 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:33:37.750 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:33:37.751 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:33:38.505 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:33:38.550 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:33:38.550 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:33:38.550 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:33:38.550 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:33:40.459 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:33:40.464 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:33:41.243 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:33:41.294 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:33:41.294 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:33:41.294 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:33:41.294 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:33:58.859 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:33:58.860 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:33:59.648 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:33:59.696 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:33:59.697 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:33:59.697 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:33:59.697 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:34:06.120 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:34:06.121 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:34:06.826 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:34:06.887 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:34:06.887 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:34:06.887 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:34:06.887 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:34:08.091 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:34:08.092 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:34:08.807 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:34:08.853 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:34:08.853 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:34:08.853 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:34:08.853 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:34:10.558 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:34:10.559 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:34:11.319 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:34:11.365 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:34:11.365 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:34:11.365 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:34:11.365 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:34:37.958 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:34:37.959 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:34:38.690 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:34:38.734 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:34:38.734 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:34:38.735 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:34:38.735 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:34:59.640 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:34:59.641 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:00.386 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:00.431 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:00.431 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:00.431 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:00.431 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:02.340 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:02.341 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:03.205 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:03.265 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:03.265 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:03.265 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:03.265 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:06.174 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:06.175 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:07.018 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:07.109 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:07.109 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:07.109 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:07.109 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:13.227 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:13.228 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:13.940 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:13.985 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:13.985 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:13.985 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:13.985 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:15.591 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:15.592 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:16.293 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:16.336 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:16.336 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:16.336 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:16.336 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:17.641 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:17.642 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:18.376 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:18.422 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:18.422 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:18.422 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:18.422 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:20.429 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:20.430 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:21.200 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:21.254 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:21.254 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:21.254 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:21.254 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:21.757 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:21.758 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:22.504 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:22.564 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:22.564 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:22.564 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:22.564 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:24.269 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:24.270 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:24.937 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:24.983 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:24.983 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:24.983 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:24.983 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:26.387 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:26.388 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:27.199 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:27.262 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:27.262 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:27.262 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:27.262 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:39.518 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:39.519 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:40.254 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:40.317 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:40.317 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:40.317 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:40.317 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:40.820 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:40.821 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:41.537 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:41.584 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:41.584 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:41.584 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:41.584 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:43.895 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:43.896 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:44.609 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:44.653 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:44.654 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:44.654 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:44.654 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:55.687 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:55.689 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:56.408 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:56.453 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:56.453 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:56.453 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:56.454 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:35:58.659 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:35:58.660 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:35:59.417 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:35:59.463 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:35:59.463 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:35:59.463 | INFO     | app.main:lifespan:40 - Environment Profile: development
2026-06-17 15:35:59.463 | INFO     | app.main:lifespan:41 - Binding network listeners onto port: 8000
2026-06-17 15:36:01.670 | INFO     | app.main:lifespan:45 - Commencing shutdown logic...
2026-06-17 15:36:01.671 | INFO     | app.main:lifespan:49 - Shutdown procedure complete.
2026-06-17 15:36:02.392 | INFO     | app.main:lifespan:31 - Authenticating underlying relational database configurations...
2026-06-17 15:36:02.439 | INFO     | app.main:lifespan:34 - Database connectivity verified successfully.
2026-06-17 15:36:02.439 | INFO     | app.main:lifespan:39 - Application initialized: User Management System
2026-06-17 15:36:02.439 | INFO     | app.main:lifespan:40 - Environment Profile: development
